month,portfolio_value,target,ppk,ikze,ike,oki,standard,dividend_tax,rebalancing_tax
2002-01,9378.92640668332,2850000.0,0.0,3979.8319117929536,5399.094494890367,0.0,0.0,0.0,0.0
2002-02,18976.55129632877,2850000.0,0.0,4000.542833273121,6683.501961329508,8292.50650172614,0.0,0.0,0.0
2002-03,29043.384797497674,2850000.0,0.0,4079.71234479085,6815.964516427941,18147.707936278883,0.0,0.0,0.0
2002-04,37124.39610708531,2850000.0,0.0,3931.575262076698,6567.590415688086,26625.230429320523,0.0,0.0,0.0
2002-05,47176.64637690319,2850000.0,0.0,3977.922384078185,6645.071862124782,36553.652130700226,0.0,0.0,0.0
2002-06,54913.93357249655,2850000.0,0.0,3857.6442882723154,6443.386067242843,44612.90321698139,0.0,0.0,0.0
2002-07,62590.620900332215,2850000.0,0.0,3752.6756327514695,6267.349188581318,52570.59607899943,0.0,0.0,0.0
2002-08,72179.47591668696,2850000.0,0.0,3758.314316040388,6276.636320658191,62144.52527998839,0.0,0.0,0.0
2002-09,76926.17103128904,2850000.0,0.0,3551.4092932699277,5929.822265801419,67444.93947221768,0.0,0.0,0.0
2002-10,88753.26078129772,2850000.0,0.0,3642.6110764551922,6082.47976505261,79028.16993978992,0.0,0.0,0.0
2002-11,101189.8045957415,2850000.0,0.0,3745.662228339159,6254.99326306054,91189.1491043418,0.0,0.0,0.0
2002-12,105476.95580830718,2850000.0,0.0,3584.0875400842187,5984.13675928802,92821.56934461641,3087.1621643185317,0.4631409599999991,0.0
2003-01,113203.05599872197,2945570.1119862827,0.0,7609.843856031604,11425.175891948595,91137.33028782194,3030.7059629198266,0.4399206084153907,0.0
2003-02,123868.54127920532,2945570.1119862827,0.0,7662.255880989723,12804.56951471744,100350.56083276852,3051.1550507296515,0.4245116502419612,0.0
2003-03,136497.56837287036,2945570.1119862827,0.0,7823.080029585421,13073.652774782528,112486.07559072714,3114.7599777752785,0.42741119582510806,0.0
2003-04,150307.77871859242,2945570.1119862827,0.0,7994.329670715765,13360.192279908024,125770.7683729679,3182.4883950007425,0.44060492692839837,0.0
2003-05,162663.54629272013,2945570.1119862827,0.0,8120.834809491648,13571.830831527785,137738.49791813866,3232.382733562028,0.4548238217674535,0.0
2003-06,180209.4677014665,2945570.1119862827,0.0,8484.142213855272,14179.891651956801,154168.96482899942,3376.469006655022,0.4648541027458242,0.0
2003-07,192288.30598598009,2945570.1119862827,0.0,8585.086453571974,14348.742848821705,165938.34261223426,3416.134071352123,0.49730307579510147,0.0
2003-08,209576.6158835783,2945570.1119862827,0.0,8902.922859182829,14880.68141274332,182250.97614943315,3542.035462219013,0.5049416489359206,0.0
2003-09,220223.3399567856,2945570.1119862827,0.0,8936.472920258684,14936.70986251737,192795.30183566065,3554.8553383489098,0.5330509260072662,0.0
2003-10,240977.2381238802,2945570.1119862827,0.0,9363.650289241245,15651.688990455736,212237.76461190393,3724.1342322792993,0.534292858818799,0.0
2003-11,250167.28775012065,2945570.1119862827,0.0,9339.520202134812,15611.156439397313,221502.62106776045,3713.9900408280555,0.5726832625165057,0.0
2003-12,262304.7912103277,2945570.1119862827,0.0,9423.252097293998,15751.189346859344,225842.24795794382,11288.101808230564,1.6341172308259997,1.3261503938993802
2004-01,280708.49597052817,3066502.571933773,0.0,14173.90938234219,22285.105462230887,232623.98935892573,11625.491767029343,1.608743484103986,0.0
2004-02,298750.3875271234,3066502.571933773,0.0,14555.147880975304,24265.085407103943,247993.64550585125,11936.50873319289,1.682601619996467,0.0
2004-03,306207.6510198437,3066502.571933773,0.0,14424.691568235481,24047.90864646242,255907.26701231085,11827.783792834985,1.7501594806837841,0.0
2004-04,320489.1143849557,3066502.571933773,0.0,14573.514638670964,24295.92314101018,269671.5889474256,11948.087657848962,1.7179917344941584,0.0
2004-05,321932.22742740647,3066502.571933773,0.0,14185.471545693777,23649.690239549785,272468.75935701496,11628.30628514797,1.7401812096229587,0.0
2004-06,333856.7563669582,3066502.571933773,0.0,14258.239215975465,23771.02208917051,284141.19352443126,11686.301537380983,1.6578131036949233,0.0
2004-07,332164.47512927925,3066502.571933773,0.0,13763.047563447251,22946.327712022816,284176.1150234619,11278.98483034726,1.665129390676823,0.0
2004-08,347478.59256937227,3066502.571933773,0.0,13968.016547359615,23287.88725730118,298777.34286527405,11445.345899437454,1.5612475366010343,0.0
2004-09,355842.09165703383,3066502.571933773,0.0,13895.33216619063,23166.965688262586,307395.50674947863,11384.287053101963,1.593135194177191,0.0
2004-10,362459.37935734406,3066502.571933773,0.0,13758.526990748464,22939.24029520566,314490.8319223607,11270.780149029295,1.5709586209386857,0.0
2004-11,371069.8423573434,3066502.571933773,0.0,13699.266143773795,22840.680079464844,321653.78300482675,12876.113129278008,1.773326211816701,0.0
2004-12,377412.63845171075,3066502.571933773,0.0,13560.611196867685,22609.875588606497,318392.45887114084,22849.69279509575,3.207235091568646,0.8195708294919312
2005-01,394053.16129412636,3190247.4146707393,0.0,18352.98049612251,29176.5212140854,323323.3575851946,23200.301998723902,3.256003364072343,0.0
2005-02,400548.2080740842,3190247.4146707393,0.0,18165.369793419737,30263.20710417683,329159.7695427929,22959.86163369468,3.3244649611752934,0.0
2005-03,423307.3286486808,3190247.4146707393,0.0,18701.179372205435,31155.67327962132,349816.7521999923,23633.72379686177,3.2524512724428885,0.0
2005-04,442139.4711400011,3190247.4146707393,0.0,19018.561298558576,31684.335603384134,367405.2331741004,24031.341063957956,3.3983353508585212,0.0
2005-05,461514.60534054204,3190247.4146707393,0.0,19386.02893810996,32296.418224033412,385340.09808062465,24492.060097774014,3.4793819264909986,0.0
2005-06,477913.32734671904,3190247.4146707393,0.0,19623.012278477752,32691.170509526717,400811.33402699744,24787.810531717143,3.575334245213053,0.0
2005-07,502859.7284708317,3190247.4146707393,0.0,20198.84529398894,33650.290800555,423499.3524182625,25511.239958025206,3.632901036605952,0.0
2005-08,511804.06634179514,3190247.4146707393,0.0,20132.072099387824,33539.12184307935,432709.6187814556,25423.25361787237,3.7924117860383446,0.0
2005-09,527575.0321210765,3190247.4146707393,0.0,20330.46602408324,33869.59925054516,447705.02066934935,25669.946177098755,3.75914413552198,0.0
2005-10,535184.2260804101,3190247.4146707393,0.0,20215.459436952962,33678.09426443025,455769.5159013497,25521.156477677192,3.8057428558577167,0.0
2005-11,560343.0932989622,3190247.4146707393,0.0,20755.576174296086,34577.726815558024,472895.2901509284,32114.50015817972,4.5800903118428575,0.0
2005-12,574801.9632640714,3190247.4146707393,0.0,20895.51332809515,34810.842535766686,476080.2143142626,43015.393085946926,6.276812414569417,14.167066046087351
2006-01,593420.0604869992,3355528.987836897,0.0,25967.290170350036,41773.3403226938,482123.9886776287,43555.441316326716,6.131712321659005,0.0
2006-02,606955.458914488,3355528.987836897,0.0,26068.499402539674,43413.490044746606,493754.51832843595,43718.95113876577,6.238482683195392,0.0
2006-03,635917.5775536061,3355528.987836897,0.0,26818.55907029913,44662.43879386213,519465.82847666764,44970.75121277718,6.256520384812045,0.0
2006-04,641701.7003836449,3355528.987836897,0.0,26559.603459741902,44231.29071507347,526380.8508490659,44529.9553597636,6.533735832959646,0.0
2006-05,636718.7383259991,3355528.987836897,0.0,25901.605039804104,43135.70229755024,524261.0272627076,43420.403725937256,6.4088619736126535,0.0
2006-06,663465.57696206,3355528.987836897,0.0,26524.231347790286,44172.46408497113,548310.9805390408,44457.90099025772,6.125060365572557,0.0
2006-07,666106.8648573708,3355528.987836897,0.0,26188.317005665114,43613.17363300839,552416.674040476,43888.70017822133,6.3510841418517625,0.0
2006-08,686782.9856299108,3355528.987836897,0.0,26555.638065793144,44224.830628071286,571504.559467028,44497.95746901835,6.195417915437297,0.0
2006-09,714901.8950970351,3355528.987836897,0.0,27200.347594792445,45298.36339489813,596831.60993071,45571.57417663448,6.319535795979305,0.0
2006-10,732450.3467614537,3355528.987836897,0.0,27439.02823640231,45695.82340800675,613298.5872083816,46016.90790866292,6.561198746066522,0.0
2006-11,731883.6477439038,3355528.987836897,0.0,27005.320398075462,44973.69909653528,603611.6111667573,56293.017082535756,8.22776984818466,0.0
2006-12,757524.7363258017,3355528.987836897,0.0,27531.47967987854,45849.8360613696,615367.1528343867,68776.26775016698,9.579682691514707,4.730252628300567
2007-01,796545.0639276674,3647240.529389702,0.0,33831.69556117774,54693.57125570271,636851.9487618756,71167.84834891142,9.801292215398327,0.0
2007-02,796382.5136857243,3647240.529389702,0.0,33316.53046070368,55436.51374446907,637555.6226635202,70073.84681703134,10.337492552334025,0.0
2007-03,809253.9624563816,3647240.529389702,0.0,33346.31303336878,55486.1912555677,650294.9832639908,70126.47490345429,10.045712344869415,0.0
2007-04,824784.6143097007,3647240.529389702,0.0,33446.90858918763,55653.638816225975,665356.0375208241,70328.02938346297,10.026101129934531,0.0
2007-05,864308.4600157936,3647240.529389702,0.0,34541.40449855513,57473.961491226044,699674.3334505146,72618.76057549773,10.040395848863053,0.0
2007-06,868759.1206063201,3647240.529389702,0.0,34237.73618047165,56969.11856789212,705582.0832011083,71970.18265684809,10.550699987748317,0.0
2007-07,868304.5601442773,3647240.529389702,0.0,33747.35806972926,56153.77472817157,707473.7280351133,70929.6993112631,10.361429082044733,0.0
2007-08,887464.6380296134,3647240.529389702,0.0,34016.22283740046,56601.07258757144,725362.732229399,71484.61037524241,10.078895248749316,0.0
2007-09,903336.8850883476,3647240.529389702,0.0,34157.030759749876,56835.410521552665,740574.0364144499,71770.40739259524,10.173751957947168,0.0
2007-10,906999.5527197962,3647240.529389702,0.0,33840.09334593512,56308.510590955644,737118.7156080808,79732.23317482459,11.44701857678327,0.0
2007-11,885581.3622289298,3647240.529389702,0.0,32603.434517912705,54252.104435479676,710210.8364617443,88514.98681379302,12.95765443130466,0.0
2007-12,889221.7777475134,3647240.529389702,0.0,32295.52916365742,53740.233181430376,703514.2620614758,99671.7533409498,13.83846842015511,27.058718063195286
2008-01,862193.4581016205,4019391.309007127,0.0,36280.278724186304,58701.507092950254,672015.8108349716,95195.86144951243,14.200654272869341,0.0
2008-02,852684.5704036433,4019391.309007127,0.0,35332.28743178282,58882.25296635164,665773.7698420748,92696.26016343398,13.082224787388954,0.0
2008-03,843634.7125724358,4019391.309007127,0.0,34418.70988928058,57357.66560597941,661570.0873807764,90288.24969639949,12.430980793889045,0.0
2008-04,886245.158845619,4019391.309007127,0.0,35548.95613593534,59242.92270555033,698213.2382850682,93240.04171906508,11.799274823556413,0.0
2008-05,900233.4736143332,4019391.309007127,0.0,35573.53924494936,59283.526004329826,712084.0034620592,93292.40490299481,12.440148789834542,0.0
2008-06,860461.5627664358,4019391.309007127,0.0,33514.95198670395,55848.62238371943,683212.2448924035,87885.74350360896,12.39203292385348,0.0
2008-07,849755.5915194495,4019391.309007127,0.0,32599.029320833775,54320.09926485109,677360.8662141585,85475.59671960623,11.045123095687698,0.0
2008-08,902895.894359943,4019391.309007127,0.0,34087.712109845634,56803.336395566155,722639.8674354699,89364.97841906131,10.409481253067112,0.0
2008-09,876886.5446008381,4019391.309007127,0.0,32640.916413075094,54389.1170043137,698202.4656696887,91654.04551376068,12.181744574200854,0.0
2008-10,876133.789102765,4019391.309007127,0.0,32132.9152072097,53541.14802921351,687125.0620282396,103334.66383810222,13.046357996739992,0.0
2008-11,873624.8850890176,4019391.309007127,0.0,31572.237696458076,52605.3061447525,674906.8867412319,114540.45450657513,14.471110149675427,0.0
2008-12,912171.616319129,4019391.309007127,0.0,32452.932796833702,54074.239529109254,693949.2445691121,131695.19942407397,15.776984369603642,0.0
2009-01,965542.3911730174,4219057.761345979,0.0,40051.8761873684,64809.69360718685,723412.8845659355,137267.93681252678,18.76656591793054,0.0
2009-02,957315.248649397,4219057.761345979,0.0,39140.94126208641,65145.07830485022,718902.9987177763,134126.23036468413,20.026724675055878,0.0
2009-03,998481.2984706636,4219057.761345979,0.0,40234.19869868967,66963.65503359208,753430.6950321943,137852.74970618758,19.2193628156414,0.0
2009-04,1039017.6063118695,4219057.761345979,0.0,41243.525076180966,68642.63333768366,787841.2919886812,141290.1559093237,20.04540486015103,0.0
2009-05,1097711.896759352,4219057.761345979,0.0,42994.10596809693,71554.51332756504,835898.7437786629,147264.5336850272,20.802506984369842,0.0
2009-06,1108062.314373528,4219057.761345979,0.0,42850.767657219665,71316.30102172827,847143.3562333902,146751.8894611898,22.161863020370987,0.0
2009-07,1132779.9398993033,4219057.761345979,0.0,43258.98037164348,71995.4636574528,869397.9550606785,148127.5408095285,21.982812065325383,0.0
2009-08,1153189.2338070225,4219057.761345979,0.0,43499.32421178555,72395.41719732285,888366.3131429206,148928.17925499353,22.251975089482208,0.0
2009-09,1207814.751934303,4219057.761345979,0.0,45016.621897644996,74919.28089503627,921654.2755129514,166224.57362867042,24.056995716836152,0.0
2009-10,1204856.2616681699,4219057.761345979,0.0,44386.94316133533,73872.16041033802,908826.8630497863,177770.29504671023,27.31808439536868,0.0
2009-11,1223131.8386781318,4219057.761345979,0.0,44541.14697277712,74128.84315982347,911987.6969844175,192474.15156111371,28.654845424218866,0.0
2009-12,1283481.9216530109,4219057.761345979,0.0,46219.83054942097,76921.13662458898,946242.1006886184,214098.85379038256,30.735379246184618,79.52775476386415
2010-01,1281872.9639708782,4371282.751969137,0.0,51750.92895518611,84247.8172850802,934470.6614838353,211403.55624677666,30.520419370183365,0.0
2010-02,1313227.7905629568,4371282.751969137,0.0,52422.013384422025,87282.4129727681,959407.7035107894,214115.66069497727,29.78938524682159,0.0
2010-03,1366076.1702975235,4371282.751969137,0.0,53934.13846271772,89800.63634555798,1002078.9091346599,220262.48635458783,30.342202614803984,0.0
2010-04,1402987.3076374254,4371282.751969137,0.0,54763.06002037403,91181.03870720569,1033426.9742104057,223616.23469943996,31.710357971122537,0.0
2010-05,1440960.8392651137,4371282.751969137,0.0,55668.470931706484,92688.827494622,1065322.6272486765,227280.91359010886,32.414747340020384,0.0
2010-06,1451919.1067008334,4371282.751969137,0.0,55531.42970425631,92460.49555994169,1077238.821510902,226688.35992573353,33.1925707544279,0.0
2010-07,1450222.6902766572,4371282.751969137,0.0,54916.186737676515,91435.75660281203,1079726.2143240608,224144.53261210787,32.95888763573342,0.0
2010-08,1460279.6038758173,4371282.751969137,0.0,54747.88099104024,91155.35522026313,1089740.9675096201,224635.40015489366,32.434270875450984,0.0
2010-09,1490673.812290381,4371282.751969137,0.0,55336.78871456467,92136.03157351396,1101456.921116888,241744.0708854143,34.244728469500245,0.0
2010-10,1528653.737885864,4371282.751969137,0.0,56199.243845229124,93572.2786963804,1118612.9383676164,260269.27697663812,36.822886393522424,0.0
2010-11,1602765.672840911,4371282.751969137,0.0,58370.9139357354,97188.91767729762,1161805.3664421765,285400.47478570143,39.73083031591873,0.0
2010-12,1636139.6934242477,4371282.751969137,0.0,59058.26268041333,98333.53826493603,1175479.0775097697,303268.8149691286,44.201026424286674,182.25038755096352
2011-01,1643133.670690844,4613338.557573809,0.0,65252.497241112564,106644.7545481087,1169543.8750642468,301692.54383737594,43.24177681332682,0.0
2011-02,1687806.6606004564,4613338.557573809,0.0,66406.6386638505,110590.18447867277,1203821.8936878098,306987.94377012306,42.73299312140848,0.0
2011-03,1686470.4821636118,4613338.557573809,0.0,65756.7859301507,109507.76070915678,1207267.8432385894,303938.09228571504,43.855603590801195,0.0
2011-04,1683582.9142993423,4613338.557573809,0.0,65008.01153510199,108260.57513166801,1209881.758890822,300432.5687417502,42.995586200776785,0.0
2011-05,1717476.7629279383,4613338.557573809,0.0,65717.98162168803,109442.99694702988,1238643.736357332,303672.0480018883,42.020941966181994,0.0
2011-06,1722415.8837885177,4613338.557573809,0.0,65324.04008713228,108786.79689623404,1246496.4155578148,301808.6312473366,42.64175759958191,0.0
2011-07,1746674.214721128,4613338.557573809,0.0,65659.44699226586,109345.3620110726,1268353.1803867936,303316.2253309961,42.044079511502424,0.0
2011-08,1710534.635632474,4613338.557573809,0.0,63743.182772486114,106153.65823470784,1239623.936528869,301013.8580964109,43.214647925105396,0.0
2011-09,1757668.1313449729,4613338.557573809,0.0,64916.563873002466,108107.90965009911,1262459.6342999227,322184.0235219486,43.084941809606086,0.0
2011-10,1832858.159402839,4613338.557573809,0.0,67105.323212195,111753.32286126928,1305061.8367987298,348937.6765306448,46.483285760731995,0.0
2011-11,1929867.6189953382,4613338.557573809,0.0,70066.80565101908,116685.74385017183,1362706.7351753637,380408.33431878354,51.19913371193981,0.0
2011-12,1944476.1924583393,4613338.557573809,0.0,70043.32085094292,116646.55535511757,1362242.735387716,395543.5808645628,57.026650881996936,44.08625338249414
2012-01,1954921.562514585,4764990.891067889,0.0,76572.43409699253,125444.67944244047,1358503.363881167,394401.08509398473,56.37124256430721,0.0
2012-02,1984266.5158178885,4764990.891067889,0.0,77097.6310379598,128409.15459303554,1381709.4092527837,397050.32093410945,55.902216081700566,0.0
2012-03,2030707.4627106884,4764990.891067889,0.0,78277.62760097002,130374.5990891273,1418984.6188264312,403070.61719416,56.332685705247755,0.0
2012-04,2050996.3363229493,4764990.891067889,0.0,78400.84407997518,130579.77928214651,1438367.932674308,403647.78028651956,57.56273655418063,0.0
2012-05,2099592.55816493,4764990.891067889,0.0,79643.88730954853,132650.23686830618,1477309.4474601066,409988.98652696854,57.498992149684554,0.0
2012-06,2127123.4728620895,4764990.891067889,0.0,80084.61301721173,133384.28489918076,1501455.6373163238,412198.9376293734,58.79561459926518,0.0
2012-07,2150907.19962467,4764990.891067889,0.0,80382.04417390181,133879.6488334389,1522974.4648562004,413671.0417611293,59.10992094445129,0.0
2012-08,2194100.088077449,4764990.891067889,0.0,81397.51731121223,135571.04503344998,1547833.5316311005,429297.9941016862,60.72032346171438,0.0
2012-09,2192012.511744468,4764990.891067889,0.0,80737.67010913511,134471.88293706902,1535287.9422757663,441515.0164224976,64.02273537340447,0.0
2012-10,2205002.406535599,4764990.891067889,0.0,80634.08074196852,134299.27148566447,1533319.0561390547,456749.9981689113,65.18771765515663,0.0
2012-11,2233569.500746922,4764990.891067889,0.0,81097.03991256052,135070.35407750064,1542122.5132386386,475279.5935182224,67.05998692662783,0.0
2012-12,2259153.1184384665,4764990.891067889,0.0,81450.73111723748,135659.43253668363,1548848.3227912844,493194.6319932611,69.71407385461782,41.06376381978252
2013-01,2337401.8759953887,4934306.515565558,0.0,90834.4563584331,149073.66644762238,1590960.3996952965,506533.3534940367,70.27633400147683,0.0
2013-02,2395630.095387259,4934306.515565558,0.0,92449.7374595184,153926.6491528777,1633786.998337035,515466.7104378278,73.21619963738671,0.0
