month,portfolio_value,target,ppk,ikze,ike,oki,standard,dividend_tax,rebalancing_tax
2002-01,2566.4935691975406,3120000.0,0.0,0.0,0.0,0.0,2566.4935691975406,0.3705,0.0
2002-02,5192.480432167757,3120000.0,0.0,0.0,0.0,0.0,5192.480432167757,0.7306984908295739,0.0
2002-03,7946.481428839097,3120000.0,0.0,0.0,0.0,0.0,7946.481428839097,1.1026606678890514,0.0
2002-04,10156.774669307508,3120000.0,0.0,0.0,0.0,0.0,10156.774669307508,1.502637780452141,0.0
2002-05,12906.094999792535,3120000.0,0.0,0.0,0.0,0.0,12906.094999792535,1.7714503506139436,0.0
2002-06,15021.819378143704,3120000.0,0.0,0.0,0.0,0.0,15021.819378143704,2.1664233326520317,0.0
2002-07,17120.799654094266,3120000.0,0.0,0.0,0.0,0.0,17120.799654094266,2.4092391652613823,0.0
2002-08,19742.50860599304,3120000.0,0.0,0.0,0.0,0.0,19742.50860599304,2.6459087010753546,0.0
2002-09,21039.88735438299,3120000.0,0.0,0.0,0.0,0.0,21039.88735438299,3.005315023565391,0.0
2002-10,24273.13489286451,3120000.0,0.0,0.0,0.0,0.0,24273.13489286451,3.0489741223111464,0.0
2002-11,27672.440372553203,3120000.0,0.0,0.0,0.0,0.0,27672.440372553203,3.551380031044015,0.0
2002-12,28843.702670366984,3120000.0,0.0,0.0,0.0,0.0,28843.702670366984,4.091856790630014,0.0
2003-01,30954.271124475643,3224624.12259551,0.0,0.0,0.0,0.0,30954.271124475643,4.493151745085512,0.0
2003-02,33868.45252554067,3224624.12259551,0.0,0.0,0.0,0.0,33868.45252554067,4.718695673349932,0.0
2003-03,37319.0295555465,3224624.12259551,0.0,0.0,0.0,0.0,37319.0295555465,5.133849935632193,0.0
2003-04,40877.888566134505,3224624.12259551,0.0,0.0,0.0,0.0,40877.888566134505,5.6752505623571405,0.0
2003-05,44249.10604570854,3224624.12259551,0.0,0.0,0.0,0.0,44249.10604570854,6.2413224040504165,0.0
2003-06,49031.724510169224,3224624.12259551,0.0,0.0,0.0,0.0,49031.724510169224,6.761887104684253,0.0
2003-07,52326.45528528812,3224624.12259551,0.0,0.0,0.0,0.0,52326.45528528812,7.616822310735682,0.0
2003-08,57038.04655446978,3224624.12259551,0.0,0.0,0.0,0.0,57038.04655446978,8.116740783770679,0.0
2003-09,59941.94405756052,3224624.12259551,0.0,0.0,0.0,0.0,59941.94405756052,8.951510603843783,0.0
2003-10,65595.39897402594,3224624.12259551,0.0,0.0,0.0,0.0,65595.39897402594,9.355290464427934,0.0
2003-11,68101.59821352319,3224624.12259551,0.0,0.0,0.0,0.0,68101.59821352319,10.410417794340185,0.0
2003-12,71363.35054727856,3224624.12259551,0.0,0.0,0.0,0.0,71363.35054727856,10.716389701421699,46.75731733854625
2004-01,76378.36935633162,3357013.3419064465,0.0,0.0,0.0,0.0,76378.36935633162,10.574585705059329,0.0
2004-02,81293.971353856,3357013.3419064465,0.0,0.0,0.0,0.0,81293.971353856,11.45871501850883,0.0
2004-03,83326.77685744532,3357013.3419064465,0.0,0.0,0.0,0.0,83326.77685744532,12.317437333457512,0.0
2004-04,86999.69110709752,3357013.3419064465,0.0,0.0,0.0,0.0,86999.69110709752,12.48968947209026,0.0
2004-05,87400.31568369712,3357013.3419064465,0.0,0.0,0.0,0.0,87400.31568369712,13.04965086422175,0.0
2004-06,90647.8543948745,3357013.3419064465,0.0,0.0,0.0,0.0,90647.8543948745,12.83061625882653,0.0
2004-07,90196.72726977628,3357013.3419064465,0.0,0.0,0.0,0.0,90196.72726977628,13.285885871569121,0.0
2004-08,94364.9154493738,3357013.3419064465,0.0,0.0,0.0,0.0,94364.9154493738,12.855669217713736,0.0
2004-09,96644.74997987025,3357013.3419064465,0.0,0.0,0.0,0.0,96644.74997987025,13.516884816111315,0.0
2004-10,98450.16722320794,3357013.3419064465,0.0,0.0,0.0,0.0,98450.16722320794,13.727373999511718,0.0
2004-11,100796.94700611345,3357013.3419064465,0.0,0.0,0.0,0.0,100796.94700611345,13.822931357200343,0.0
2004-12,102497.12765389397,3357013.3419064465,0.0,0.0,0.0,0.0,102497.12765389397,14.044789197002657,31.177629133784823
2005-01,107024.76248545706,3492481.380271125,0.0,0.0,0.0,0.0,107024.76248545706,15.017610979819379,0.0
2005-02,108796.42462802293,3492481.380271125,0.0,0.0,0.0,0.0,108796.42462802293,15.74810744658139,0.0
2005-03,114984.9735319348,3492481.380271125,0.0,0.0,0.0,0.0,114984.9735319348,15.821708234153773,0.0
2005-04,119878.39270255758,3492481.380271125,0.0,0.0,0.0,0.0,119878.39270255758,16.94610063010095,0.0
2005-05,125141.6700664321,3492481.380271125,0.0,0.0,0.0,0.0,125141.6700664321,17.764978731531958,0.0
2005-06,129597.31975469204,3492481.380271125,0.0,0.0,0.0,0.0,129597.31975469204,18.66962287904757,0.0
2005-07,136369.21712627474,3492481.380271125,0.0,0.0,0.0,0.0,136369.21712627474,19.38495638871738,0.0
2005-08,138802.48845331676,3492481.380271125,0.0,0.0,0.0,0.0,138802.48845331676,20.650828974596365,0.0
2005-09,143085.89870458288,3492481.380271125,0.0,0.0,0.0,0.0,143085.89870458288,20.88440872152994,0.0
2005-10,145156.54964909505,3492481.380271125,0.0,0.0,0.0,0.0,145156.54964909505,21.558026069486257,0.0
2005-11,151983.75386967667,3492481.380271125,0.0,0.0,0.0,0.0,151983.75386967667,21.704304676771972,0.0
2005-12,155804.16630166682,3492481.380271125,0.0,0.0,0.0,0.0,155804.16630166682,22.97844676653174,109.89775055374771
2006-01,160860.2878415422,3673421.2077372344,0.0,0.0,0.0,0.0,160860.2878415422,22.653972895860225,0.0
2006-02,164536.78816677022,3673421.2077372344,0.0,0.0,0.0,0.0,164536.78816677022,23.484661063598807,0.0
2006-03,172397.48738467775,3673421.2077372344,0.0,0.0,0.0,0.0,172397.48738467775,23.988782450385763,0.0
2006-04,173739.28261224576,3673421.2077372344,0.0,0.0,0.0,0.0,173739.28261224576,25.487902107554525,0.0
2006-05,172396.90855446176,3673421.2077372344,0.0,0.0,0.0,0.0,172396.90855446176,25.43699179940841,0.0
2006-06,179649.9837495064,3673421.2077372344,0.0,0.0,0.0,0.0,179649.9837495064,24.746792304163858,0.0
