month,portfolio_value,target,ppk,ikze,ike,oki,standard,dividend_tax,rebalancing_tax
2008-04,10124.833173486893,2850000.0,0.0,6059.194689182188,4065.6384843047053,0.0,0.0,0.0,0.0
2008-05,19442.02163517717,2850000.0,0.0,6002.360952440527,9635.865289050374,3803.7953936862677,0.0,0.0,0.0
2008-06,26448.1383187475,2850000.0,0.0,5481.350766565364,8805.507156707383,12161.280395474754,0.0,0.0,0.0
2008-07,34115.35113477284,2850000.0,0.0,5201.145980104469,8358.723653569705,20555.481501098668,0.0,0.0,0.0
2008-08,47223.079257631514,2850000.0,0.0,5630.680087792647,9047.366390003452,32545.03277983542,0.0,0.0,0.0
2008-09,53403.52193661837,2850000.0,0.0,5304.024643463768,8529.368382460882,39570.12891069372,0.0,0.0,0.0
2008-10,63599.97642162223,2850000.0,0.0,5370.693397892372,8644.328187284133,49584.95483644573,0.0,0.0,0.0
2008-11,69992.3958903473,2850000.0,0.0,5151.149353579413,8296.712918577976,56544.53361818991,0.0,0.0,0.0
2008-12,84023.79235664521,2850000.0,0.0,5438.920369067207,8756.92875678682,69827.94323079118,0.0,0.0,0.0
2009-01,98054.30865192201,2991576.011245916,0.0,11899.124725871081,13312.17307284143,72843.0108532095,0.0,0.0,0.0
2009-02,105303.58092012789,2991576.011245916,0.0,11600.143700041335,18765.31903103268,74938.11818905387,0.0,0.0,0.0
2009-03,119410.68634131463,2991576.011245916,0.0,12013.439297212391,19439.384963210054,87957.86208089218,0.0,0.0,0.0
2009-04,134179.2476757848,2991576.011245916,0.0,12351.16171404446,19993.1532526592,101834.93270908116,0.0,0.0,0.0
2009-05,151747.40618417365,2991576.011245916,0.0,12999.29663266149,21047.553416694307,117700.55613481787,0.0,0.0,0.0
2009-06,159245.0059475088,2991576.011245916,0.0,12800.098054682814,20725.168089835854,125719.73980299011,0.0,0.0,0.0
2009-07,170595.5171054698,2991576.011245916,0.0,12903.609874849062,20898.006613366255,136793.9006172545,0.0,0.0,0.0
2009-08,180060.57207162888,2991576.011245916,0.0,12867.36001727752,20841.418552877847,146351.79350147353,0.0,0.0,0.0
2009-09,198624.58249251224,2991576.011245916,0.0,13451.75516715148,21789.925810437377,163382.9015149234,0.0,0.0,0.0
2009-10,202195.61623436311,2991576.011245916,0.0,13036.868717147703,21117.815503980466,168040.93201323494,0.0,0.0,0.0
2009-11,214095.53685112618,2991576.011245916,0.0,13158.459689355195,21317.639123985875,179619.43803778512,0.0,0.0,0.0
2009-12,234611.96394890116,2991576.011245916,0.0,13781.678687511201,22327.686372351378,193451.60395497974,5050.994934058826,0.9175891558689617,0.25172123597852697
2010-01,239134.59453768758,3099513.0569134518,0.0,19491.275701741924,25848.587550904955,188864.47443751688,4930.25684752381,0.9597368645060129,0.0
2010-02,255305.64941446602,3099513.0569134518,0.0,19947.472061710076,32754.83461308486,197558.61933321084,5044.723406460241,0.9272531608976046,0.0
2010-03,274707.1145468742,3099513.0569134518,0.0,20628.094799561757,33874.96788895707,214988.16066491496,5215.891193440398,0.9523466660367714,0.0
2010-04,291187.8903121661,3099513.0569134518,0.0,20989.719103224543,34468.75905677471,230423.0765606665,5306.335591500365,0.9938907835350015,0.0
2010-05,311751.0276880652,3099513.0569134518,0.0,21702.829762846293,35636.37570857579,248926.18549597252,5485.63672067064,1.011460609518213,0.0
2010-06,320196.1877281258,3099513.0569134518,0.0,21576.34232120325,35426.73101035347,257740.45760906304,5452.6567875059945,1.0359786495210532,0.0
2010-07,324615.07549184735,3099513.0569134518,0.0,21188.3724969127,34792.46218504949,263280.69505446806,5353.545755417114,1.0230503284846009,0.0
2010-08,331968.2313800428,3099513.0569134518,0.0,21001.15385999507,34482.84879922496,271178.95259825565,5305.276122567113,1.0121360513097568,0.0
2010-09,344419.2344032941,3099513.0569134518,0.0,21128.559545147815,34695.33516269061,283258.9502230806,5336.389472375115,0.9954126778005296,0.0
2010-10,361540.00174099137,3099513.0569134518,0.0,21532.205276978322,35359.57353809095,299210.938384157,5437.284541765118,1.0117278347127843,0.0
2010-11,393473.1415115916,3099513.0569134518,0.0,22784.730129443138,37416.41783275228,327519.47624571953,5752.517303676686,1.0359411235671785,0.0
2010-12,408610.3274890689,3099513.0569134518,0.0,23054.01186010753,37861.430524252675,333149.5135134061,14545.371591302599,2.7373383784585195,1.6841674146122396
2011-01,413551.4069464095,3271145.772650135,0.0,29159.16083355665,41639.77756981922,328416.51880250266,14335.949740530974,2.76394059415627,0.0
2011-02,434516.37047678634,3271145.772650135,0.0,29850.49279571011,49278.52424668387,340714.21569881716,14673.137735575177,2.717672482550269,0.0
2011-03,435687.0049225995,3271145.772650135,0.0,29198.4195211369,48201.66165019599,343937.11420383723,14349.80954742936,2.7928473152192623,0.0
2011-04,439962.11352091935,3271145.772650135,0.0,28689.844083579825,47361.81276577356,349813.30643314397,14097.150238421968,2.7166259484283377,0.0
2011-05,459090.03496426437,3271145.772650135,0.0,29213.156954153626,48225.86081505752,367299.3952607684,14351.62193428483,2.6718108204602213,0.0
2011-06,464918.70057792583,3271145.772650135,0.0,28897.971388007827,47705.285638926034,374121.341840709,14194.101710283028,2.714435793671619,0.0
2011-07,476956.2421729657,3271145.772650135,0.0,28967.019103728973,47819.19156044661,385944.6435308348,14225.387977955363,2.670303727079347,0.0
2011-08,468863.68596400524,3271145.772650135,0.0,27840.385767994256,45958.60241138668,381395.0612388884,13669.636545735877,2.6640366066808707,0.0
2011-09,494359.49790770025,3271145.772650135,0.0,28688.408496303375,47358.7220124452,404228.6807566701,14083.686642281613,2.518174081059818,0.0
2011-10,526602.0860802875,3271145.772650135,0.0,29895.997966995637,49352.85699817543,432679.5795775486,14673.65153756784,2.5595002099924327,0.0
2011-11,583363.4931215314,3271145.772650135,0.0,32445.270168751937,53562.367105216355,477402.3028521529,19953.55299541031,3.418861066951534,0.0
2011-12,589809.9083250479,3271145.772650135,0.0,32204.203900093926,53164.18736474375,473831.5860828419,30609.930977368356,5.801164256617442,6.356997862907088
2012-01,592096.6647095867,3378676.768572225,0.0,38362.93488763537,56825.71697300342,466760.71426382585,30147.298585121975,5.815753777524639,0.0
2012-02,604739.2755993493,3378676.768572225,0.0,38451.21642389569,63681.32148053025,472395.8623390478,30210.875355875625,5.745964682709302,0.0
2012-03,630307.0115424863,3378676.768572225,0.0,39344.55163810317,65160.85268872474,494894.6650906133,30906.94212504495,5.783388515493312,0.0
2012-04,643153.6557623602,3378676.768572225,0.0,39365.800668606804,65196.38102736305,507673.73084177996,30917.743224610345,5.9333526119591955,0.0
2012-05,672014.4409114993,3378676.768572225,0.0,40422.4407435044,66949.82864689575,532900.203961108,31741.96755999114,5.923566093707585,0.0
2012-06,684260.4761924035,3378676.768572225,0.0,40482.04252762147,67046.98125859482,544948.883884013,31782.568522174155,6.030409292755224,0.0
2012-07,693642.4832538529,3378676.768572225,0.0,40373.118292441504,66866.26968340803,554712.103829223,31690.991448780376,6.0662227248727,0.0
2012-08,718035.9610687236,3378676.768572225,0.0,41126.14352899442,68112.86271022995,576521.1098481483,32275.844981350885,6.046749063561016,0.0
2012-09,713858.4237834428,3378676.768572225,0.0,40256.54645426707,66671.49361686327,575343.175275767,31587.20843654544,6.183124095932085,0.0
2012-10,723144.5716361061,3378676.768572225,0.0,40146.952548445355,66490.08923825924,585012.2650393237,31495.264810077886,6.047876292665469,0.0
2012-11,739603.0749204064,3378676.768572225,0.0,40431.88185910167,66961.61282421663,593296.5491205289,38913.03111655927,7.378426572038729,0.0
2012-12,755972.8649165158,3378676.768572225,0.0,40708.77574999751,67419.44413246881,597344.9532423714,50499.69179167798,9.580441123792856,5.733130076688191
